,product_id,category_id,description
4775,B33D0002B3552D7511DB3BD56359CCB3,Ноутбуки,"15"" Ноутбук Compaq nx6310 (EY503ES) CM410(1.46)/256/60/DVD-RW/WiFi/DOS"
4776,B35B00155D03330F11E7E451B545C6C9,Ноутбуки,"13.3"" Ультрабук Acer Swift 1 SF113-31-P9TV (FHD/IPS) Pentium N4200(1.1)/4096/SSD 128/IntelHD/Win10"
4777,B38D00151716F9F511DEE5FDA0209452,Ноутбуки,"17"" [Office] Ноутбук DNS (0117437) (WXGA+) CM-550(2.0)/2048/250/DVD-SMulti/WiFi/Cam/No OS"
4778,B38D00151716F9F511DEE902CD6B3A20,Ноутбуки,"15.6"" Ноутбук Asus (UL50V)(HD) SU2300(1.2)/3072/320/NV G210M 512/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4779,B3A60002B3552D7511DADC8D5B2B4E74,Ноутбуки,"14"" Ноутбук  Voyager E410L (03996) - (XGA) С-M370(1.5)/256/40Gb/DVD+-RW/TVt/LAN100/F-m/DOS"
4780,B3CE00155D030B0711E0A7710A418792,Ноутбуки,"15.6"" Ноутбук Asus (K53Sc)(HD) i5 2410M(2.3)/4096/500/NV GT520MX 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4781,B3CE00155D030B0711E0A7710A4187A6,Ноутбуки,"17.3"" Ноутбук Asus (X73By/K73By)(HD+) AMD E350(1.6)/2048/500/AMD HD6470 1Gb/DVD-SMulti/WiFi/Cam/MS Win7"
4782,B3D300155D03120211E441E5BF53232E,Ноутбуки,"15.6"" Ноутбук Lenovo B5030 (HD) Celeron N2830(2.16)/4096/500/IntelHD/DVD-SMulti/WiFi/BT/Cam/Win8.1"
4783,B3D300155D03120211E4438410701725,Ноутбуки,"10.1"" Ноутбук Aquarius CMPC NE430 (HD/Touch) Celeron 847 (1.1)/2048/320/IntelHD/WiFi/Cam/Win8.1"
4784,B3D300155D03120211E44775F3B3D1D2,Ноутбуки,"14"" Ноутбук Lenovo U430p (FHD) i3 4030U(1.9)/4096/SSD 128/NV GT730M 2Gb/BT/Win8.1/Red"
4785,B3D300155D03120211E44AAF0038CEE4,Ноутбуки,"15.6"" Ноутбук Lenovo G5045 (HD) AMD A8-6410(2.0)/8192/1Tb/AMD R5 M230 2Gb/DVD-SMulti/BT/Win8.1"
4786,B3EA00155D03361B11E4AB3DB022305E,Ноутбуки,"14"" Ультрабук-трансфоремр Acer R3-471TG-555B (HD/Touch) i5 5200U(2.2)/4096/1Tb/NV 820M 2Gb/BT/Win8.1/Grey"
4787,B40400151716F9F511DE7A2F920E0A69,Ноутбуки,"15.6"" Ноутбук Samsung R520 (XA03) (HD) CM-900(2.2)/2048/160/DVD-SMulti/WiFi/Cam/MS Vista/Black"
4788,B40400151716F9F511DE7A2F920E0A81,Ноутбуки,"16"" Ноутбук Asus (X61Sv/F50Sv)(HD) T6500(2.16)/3072/320/NV GT120M 1Gb/DVD-SMulti/WiFi/Cam/MS Vista"
4789,B40400151716F9F511DE7C91CE7AE06E,Ноутбуки,"11.1"" Ноутбук Sony VAIO (VGN-TT26XRN/R)(WXGA) SU9400(1.4)/4096/SSD128/X4500/DVD-SMulti/WWAN/WiFi/BT/Cam/MS Vista/Fatal Red"
4790,B40400151716F9F511DE82FB17823271,Ноутбуки,"15.6"" Ноутбук Acer Aspire 5739G-654G32Mi (HD) T6500(2.16)/4096/320/NV G210M 512/DVD-SMulti/WiFi/BT/Cam/MS Vista"
4791,B40400151716F9F511DE82FB17823286,Ноутбуки,"13.3"" Ноутбук Toshiba Satellite (U400-20U)(WXGA) T6400(2.0)/4096/320/X4500/DVD-SMulti/WiFi/BT/Cam/MS Vista"
4792,B40400151716F9F511DE8799A48453E0,Ноутбуки,"15.6"" Ноутбук Asus (K50C)(HD) Celeron 220(1.2)/2048/250/DVD-SMulti/WiFi/MS Vista"
4793,B40400151716F9F511DE8883780E0F40,Ноутбуки,"15.6"" Ноутбук Asus (K50AB)(HD) AMD Athlon QL-65(2.1)/2048/250/ATi HD4570 512/DVD-SMulti/WiFi/MS Vista"
4794,B40400151716F9F511DE8D29B86CDBBF,Ноутбуки,"15.6"" Ноутбук Lenovo G550-5Wi-B (HD) T4200(2.0)/2048/250/X4500/DVD-SMulti/WiMAX/WiFi/Cam/MS Vista"
4795,B40400151716F9F511DE8D29B86CDBD3,Ноутбуки,"12.1"" Ноутбук Acer TravelMate TM6293-964G32Mi (WXGA) T9600(2.8)/4096/320/DVD-SMulti/WiFi/BT/Cam/MS Vista+WinXpP"
4796,B41E00155D03330711E6787EEE4E9950,Ноутбуки,"17.3"" Ноутбук ASUS (GL752VW-T4475T)(FHD) i7 6700HQ(2.6)/8192/1Tb+SSD 128/NV GTX960M 2Gb/DVD/Win10+Battlefield"
4797,B43B001517C526F011E0F07FE3297B45,Ноутбуки,"14"" Ноутбук Sony VAIO (VPC-CA3S1R/R)(HD) i3 2330M(2.2)/4096/500/AMD HD6630 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Red"
4798,B43B001517C526F011E0F07FE3297B59,Ноутбуки,"16.4"" Ноутбук Sony VAIO (VPC-F23M1R/B)(HD+) i5 2430M(2.4)/4096/500/NV GT540M 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Black"
4799,B45400155D03330711E5E98BD1E30CB5,Ноутбуки,"15.6"" Ноутбук Lenovo 100-15IBY (HD) Celeron N2840(2.16)/2048/500/IntelHD/Dos"
4800,B45400155D03330711E5EA45C0FC08FC,Ноутбуки,"17.3"" Ноутбук Acer E5-722G-66UQ (HD+) AMD A6-7310(2.0)/4096/500/AMD R5 M335 2Gb/DVD-SMulti/BT/Win10"
4801,B470001517C526F011E034CF27E8014D,Ноутбуки,"15.6"" Ноутбук Lenovo B560 (59-061787)(HD) P6200(2.13)/2048/250/DVD-SMulti/WiFi/Cam/Dos"
4802,B48900151716F9F511DCADCF9133A722,Ноутбуки,"15.4"" Ноутбук Toshiba Satellite (A200-1LA)(WXGA) T7300(2.0)/2048/2x200/ATiX2600/HD DVD-RW/WiFi/BT/Cam/MS Vista"
4803,B49200151716F9F511DDE367EFC12FF7,Ноутбуки,"15.4"" Ноутбук Samsung R510 (XA03) (WXGA) T3400(2.16)/2048/160/DVD-SMulti/WiFi/BT/Cam/MS Vista/Black"
4804,B49200151716F9F511DDE367EFC1300C,Ноутбуки,"15.4"" Ноутбук Samsung R560 (ASSC) (WXGA) P8700(2.53)/4096/320/NV9600GT 512/DVD-SMulti/WiFi/BT/Cam/MS Vista/Black-Red"
4805,B49200151716F9F511DDE367EFC13020,Ноутбуки,"15.4"" Ноутбук Samsung R505 (FS04) (WXGA) AMD Turion ZM-84(2.3)/3072/320/ATi HD3470 512/DVD-SMulti/WiFi/BT/Cam/MS Vista/Black"
4806,B49700173147C81E11DC1E013EEECBE1,Ноутбуки,"15.4"" Ноутбук Acer Aspire 5114WLMi (WXGA) AMD X2 TL56/1024/160/ATiX1600/DVD-SMulti/WiFi/BT/MS Vista"
4807,B49B0002B3552D7511DB2E5F5E458201,Ноутбуки,"15.4"" Ноутбук ASUS [F3Q00Ja]  T2400/1024/120/ATix1600/DVD-SMULTI/WiFi/BT/Cam/XP"
4808,B4AB00151716F9F511DD640D9ED0B0DA,Ноутбуки,"15.4"" Ноутбук Acer Extensa EX5220-201G08Mi (WXGA) CM-550 (2.0)/1024/80/DVD-RW/WiFi/WinXpP"
4809,B4E100151716F9F511DD165530D43A47,Ноутбуки,"12.1"" Ноутбук MSI (VR201-025RU)(WXGA) T2330(1.6)/1024/160/X3100/DVD-SMulti/WiFi/BT/MS Vista"
4810,B4E100151716F9F511DD165530D43A5B,Ноутбуки,"12.1"" Ноутбук Acer Ferrari FR1100-704G25Mn (WXGA) AMD T64 X2 TL-66(2.3)/4096/250/DVD-SMulti/WiFi/BT/Cam/MS Vista 64"
4811,B533001517557E4911DE3DD287A7FC87,Ноутбуки,"УЦЕНКА! 15.4"" Ноутбук Asus (C90S)(WSXGA+) E6600(2.4)/2048/250/NV8600/DVD-RW/WiFi/BT/Cam/MS Vista"
4812,B535001517C526F011E17F78B4CA9891,Ноутбуки,"15.6"" Ноутбук HP Pavilion g6-1352er (A9X29EA)(HD) AMD A4-3305M(1.9)/6144/500/AMD HD6480+7450 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4813,B569001517C526F111DF8009F8D70EB2,Ноутбуки,"15.6"" Ноутбук Toshiba Satellite (L500D-17H)(HD) AMD Turion II M500(2.2)/3072/500/ATi HD4570 512/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4814,B58300155D03120211E400C7D6313194,Ноутбуки,"15.6"" Ноутбук Lenovo Z5070 (HD) i5 4210U(1.7)/4096/1Tb+8 SSHD/NV 820M 2Gb/DVD-SMulti/WiFi/BT/Cam/Win8.1"
4815,B5C6001517C526F011DFCC2937CF0026,Ноутбуки,"15.5"" Ноутбук Sony VAIO (VPC-EB3E1R/WI)(HD) P6100(2.0)/3072/320/ATi HD5470 512/DVD-SMulti/WiFi/BT/Cam/MS Win7/Matte White"
4816,B5C6001517C526F011DFCC44926E4BB0,Ноутбуки,"15.6"" [Office] Ноутбук DNS (0125082) (HD) CM T3300(2.0)/2048/320/X4500/DVD-SMulti/WiFi/Cam/No OS"
4817,B5C6001517C526F011DFCC603E965C7B,Ноутбуки,"15.6"" Ноутбук Asus (N53Jg)(HD) i3 370M(2.4)/3072/320/NV GT415M 1Gb/DVD-SMulti/WiFi/Cam/MS Win7"
4818,B5D700155D030B1F11E206AEFD81D193,Ноутбуки,"15.6"" Ноутбук HP Pavilion g6-2052er (B1L99EA)(HD) AMD A8-4500M(1.9)/4096/320/AMD HD7640+7670 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4819,B5FB00155D03120211E460912385963C,Ноутбуки,"15.6"" Ноутбук Asus (X555LN)(HD) i5 4210U(1.7)/6144/1Tb/NV 840M 2Gb/DVD-SMulti/BT/Win8.1"
4820,B61B001517C526F011E05B67F3A69E25,Ноутбуки,"14"" Ноутбук Samsung QX411 (S01) (HD) i5 2410M(2.3)/4096/320/NV GT520M 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Black"
4821,B643001517C526F011DFC4962C2964B0,Ноутбуки,"15.6"" Ноутбук HP G62-b22ER (XU598EA)(HD) i3 350M(2.26)/3072/250/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4822,B643001517C526F011DFC53C27DC8B66,Ноутбуки,"15.6"" Ноутбук HP Pavilion dv6-3124er (XU634EA)(HD) i7 720QM(1.6)/4096/500/ATi HD5650 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4823,B66E00155D03330711E5FAEF3B658416,Ноутбуки,"17.3"" Ноутбук DEXP Atlas H185 (HD+) i7 4700MQ(2.4)/8192/SSD 120/NV 940M 2Gb/DVD-SMulti/BT"
4824,B685001517C526F011E15D0DDF7A320B,Ноутбуки,"17.3"" Ноутбук HP Pavilion dv7-7002er (B1W82EA)(HD+) i5 3210M(2.5)/8192/1Tb/NV GT630 2Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/midnight black"
4825,B685001517C526F011E15D258F4471D3,Ноутбуки,"15.6"" Ноутбук HP Pavilion dv6-7053er (B3N22EA)(HD) i5 3210M(2.5)/6144/500/NV GT630 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4826,B68C001517557E4911DE4D7FB47AA047,Ноутбуки,"УЦЕНКА! 15.4"" Ноутбук Irbis Mobile (M546IIL)(WXGA) T5750(2.0)/2048/320/NV9600 512/DVD-Multi/WiFi/BT/Cam"
4827,B6A3001517C526F011E03E287929C60F,Ноутбуки,"15.6"" Ноутбук Samsung R540 (JT03) (HD) i5 480M(2.67)/4096/500/ATi HD5470 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Brown"
4828,B6B600155D03330D11E70AC0EDCD1F24,Ноутбуки,"17.3"" Ноутбук Asus (GL752VW-T4535T)(FHD/IPS) i5 6300HQ(2.3)/8192/1Tb/NV GTX960M 2Gb/DVD/BT/Win10"
4829,B6F9001517C526F111DF6EE5BCC77573,Ноутбуки,"17.3"" Ноутбук Asus (N71Vn)(HD+) Q9000(2.0)/4096/500/NV GT240M 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4830,B70B00155D03361B11E4B7D0EC4404B9,Ноутбуки,"17.3"" Ноутбук MSI (GT72 2QE-860RU)(FHD) i7 4710HQ(2.5)/16384/1Tb+SSD 128/NV GTX980M 4Gb/DVD-SMulti/BT/Win8.1"
4831,B71700155D03330711E6546ED7EC8B4B,Ноутбуки,"15.6"" Ноутбук HP 15-ay000ur (FHD) Pentium N3710(1.6)/4096/500/AMD R5 M430 2Gb/DVD-SMulti/Win10"
4832,B73800155D03330711E5DE7D56F63F93,Ноутбуки,"15.6"" Ноутбук DEXP Aquilon O199 (HD) i5 2520M(2.5)/4096/500/IntelHD/DVD-SMulti/BT"
4833,B73800155D03330711E5E726D1DBD66A,Ноутбуки,"15.6"" Ноутбук Lenovo 100-15IBY (HD) Celeron N2840(2.16)/2048/500/IntelHD/Win10 [80MJ00MHRK]"
4834,B77900155D03330D11E6C816D87E7666,Ноутбуки,"15.6"" Ноутбук Acer E5-575G-538E (HD) i5 7200U(2.5)/8192/1Tb/NV GTX 950M 2Gb/BT/Win10"
4835,B77900155D03330D11E6C824E3CD9F7F,Ноутбуки,"17.3"" Ноутбук HP Omen 17-w205ur (FHD) i7 7700HQ/12288/1Tb+SSD 256/NV GTX1060 6Gb/Win10"
4836,B77900155D03330D11E6C824E3CD9F93,Ноутбуки,"17.3"" Ноутбук HP Omen 17-w211ur (FHD) i5 7300HQ/8192/1Tb+SSD 128/NV GTX1060 6Gb/Win10"
4837,B77900155D03330D11E6C8B67C61238D,Ноутбуки,"15.6"" Ноутбук ASUS (X556UQ-DM1167T)(FHD) i7 7500U(2.7)/6144/1Tb/NV 940MX 2Gb/Win10"
4838,B77900155D03330D11E6C8BC3F1A1E1F,Ноутбуки,"15.6"" Ноутбук Dell Vostro 3568-8154 (HD) i3 6006U(2.0)/4096/500/IntelHD/DVD/Win10/Black"
4839,B78C00155D03330711E64733E1BE8D08,Ноутбуки,"15.6"" Ноутбук DELL Vostro 3559-5506 (HD) i5 6200U(2.3)/4096/1Tb/AMD R5 M315 2Gb/DVD-SMulti/BT/Win10/Black"
4840,B7C1001E67B39F3311E6EE8944FD7CB3,Ноутбуки,"15.6"" Ноутбук Dell Vostro 3568-8074 (HD) i5 7200U(2.5)/4096/1Tb/AMD R5 M420X 2Gb/Win10"
4841,B7E000151716F9F511DDFC8A1CE39C55,Ноутбуки,"15.4"" Ноутбук Acer Extensa EX5620G-2A2G16Mi (WXGA) T5270(1.4)/2048/160/ATiX2400/DVD-SMulti/WiFi/MS Vista"
4842,B7EA00259058499611E1ED8A36E256E0,Ноутбуки,"17.3"" [Gamer] Ноутбук DNS (0155827) (HD+) i5-3210M(2.5)/8192/750/NV GT650M 1Gb/DVD-Smulti/WiFi/BT/Cam"
4843,B7EC00155D030B1F11E2756E1CBBBDEC,Ноутбуки,"15.6"" Ноутбук HP Envy dv6-7352er (HD) i7 3630QM(2.4)/8192/1Tb/NV GT635M 2Gb/DVD-SMulti/WiFi/BT/Cam/MS Win8"
4844,B7EC00155D030B1F11E27A3907A9CC37,Ноутбуки,"15.6"" Ноутбук Lenovo B580 (HD) Pentium B960(2.2)/2048/320/Intel HD/DVD-SMulti/WiFi/BT/Cam/Dos"
4845,B7EC00155D030B1F11E27CA176A61604,Ноутбуки,"15.6"" [Office] Ноутбук DNS (0163059) (HD) Celeron B800 (1.8GHz)/2048/320/Intel HD/DVD-Smulti/WiFi/BT/Cam"
4846,B8180015174D250111DE824AFA2978D3,Ноутбуки,"15.4"" Ноутбук DELL 500 (N827F)(WXGA) CM-560(2.13)/1024/120/X3100/DVD-RW/WiFi/BT/MS Vista - Уценка (нет батарейки)"
4847,B81F001517C526F011E1968BEAA4B128,Ноутбуки,"15.6"" Ноутбук Samsung NP-RF511-S0DRU (HD+) i7 2670QM(2.2)/8192/1Tb/NV GT540M 2Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Black"
4848,B81F001517C526F011E1968BEAA4B13C,Ноутбуки,"15.6"" Ноутбук Samsung NP355V5C-S08RU (HD) AMD A8-4500M(1.9)/6144/750/AMD HD7640+7670 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win7/Silver"
4849,B83E005056A615EF11E2DEE3B5418EC0,Ноутбуки,"17.3"" Ноутбук DELL Inspiron 3721-0633 Black (HD+) i5-3337U(1.8)/4096/500/AMD HD7670 1Gb/DVD-SMulti/WiFi/Cam/Win8"
4850,B87F00151716F9F511DD85DC95B344AE,Ноутбуки,"15.4"" Ноутбук FSC AMILO (Pa3553-002)(WXGA) AMD Turion ZM-80(2.1)/4096/320/ATi HD3470/DVD-RW/WiFi/Cam/MS Vista"
4851,B89300151716F9F511DC4A29AAE8B4EA,Ноутбуки,"15.4"" Ноутбук Samsung R40 plus (FY03) (WXGA) T5500(1.66)/1024/120/DVD-SMulti/WiFi/BT/MS Vista"
4852,B89300151716F9F511DC4B97BEDB3AAB,Ноутбуки,"17"" Ноутбук FSC AMILO (Xi1546-011)(WXGA+) T5500(1.66)/1024/80/ATiX1800/DVD-RW/Wi-Fi/BT/WinXpH"
4853,B8A800259058499611E1E0E3E2CB3949,Ноутбуки,"15.6"" Ноутбук Asus (X501U)(HD) AMD C60(1.0)/2048/320/AMD HD6290/WiFi/Cam/MS Win7 Starter"
4854,B8AC00155D03120211E350B87998FA8A,Ноутбуки,"15.6"" Ноутбук MSI (GE60)(FHD) i5 4200M(2.5)/8192/750/NV GTX760M 2Gb/DVD-SMulti/WiFi/BT/Cam/Win8"
4855,B8AC00155D03120211E3527927FD69B4,Ноутбуки,"13.3"" Ноутбук Asus (S301LA)(HD/Touch) i5 4200M(2.5)/6144/500/IntelHD/WiFi/BT/Cam/Win8"
4856,B8AC00155D03120211E35576A052E944,Ноутбуки,"13.3"" Ноутбук Sony VAIO (SVP1321X9RB)(FHD/Touch) i7 4500U(1.8)/8192/SSD 128/IntelHD4400/WiFi/BT/Cam/Win8"
4857,B8AC00155D03120211E35647B8F55D52,Ноутбуки,"13.3"" Ноутбук Asus (S301LA)(HD/Touch) i7 4500U(1.8)/8192/750/IntelHD4400/BT/Win8"
4858,B8D500151716F9F511DCF09569713880,Ноутбуки,"15.4"" Ноутбук RoverBook Voyager V515WH (05696)(WXGA) T2330(1.6)/1024/120/DVD-SMulti/WinXpH"
4859,B8F0005056A615EF11E2C2A5DD107E74,Ноутбуки,"15.6"" Ноутбук MSI (GT60)(FHD) i7 4702MQ/12288/750/NV GTX780MX 3Gb/DVD-SMulti/WiFi/BT/Cam/MS Win8"
4860,B8F600155D030B0711E0A8FEAC2C8C63,Ноутбуки,"17.3"" [Home] Ноутбук DNS (0133248) (HD+) i3-2310M(2.1)/4096/500/NV GT540M 1Gb/DVD-Smulti/HDMI/WiFi/BT/Cam/No OS"
4861,B944001E6728A5A411E690E0FA8E0408,Ноутбуки,"12.5"" Ноутбук Dell Latitude 7275-9747 (IPS/Touch/UHD) M5 6Y57/8192/SSD 256/IntelHD/4G/Win10Pro"
4862,B944001E6728A5A411E691073E3FBF50,Ноутбуки,"14"" Ноутбук Lenovo ThinkPad T460p (FHD) i5 6300HQ/4096/500/IntelHD/BT/Win10Pro"
4863,B944001E6728A5A411E691073E3FBF78,Ноутбуки,"15.6"" Ноутбук Asus (R540SC-XX019T)(HD) Pentium N3700(1.6)/2048/500/NV 810M 1Gb/BT/Win10"
4864,B984001517C526F011E0C7D267890247,Ноутбуки,"15.6"" Ноутбук DELL Inspiron N5110-2705 Black (HD) i3 2310(2.1)/3072/320/AMD HD6470 512/DVD-SMulti/WiFi/BT/Cam/MS Win7"
4865,B99F001E6728A5A411E5DE870914BAFE,Ноутбуки,"11.6"" Ноутбук Asus (E202SA)(HD) Celeron N3050(1.6)/2048/500/IntelHD/Win10/Blue"
4866,B99F001E6728A5A411E5E1C058832F45,Ноутбуки,"15.6"" Ноутбук HP 255 G3 AMD E1 2100/2048/500/AMD Radeon HD 8210/DVD-RW/Win8.1"
4867,B99F001E6728A5A411E5EA4BC9EF12AB,Ноутбуки,"15.6"" Ноутбуки MSI WS60 6QH-078RU Intel Core i5 6300HQ/8192/1000/NVIDIA Quadro M600M 2GB/Win10Pro"
4868,B99F001E6728A5A411E5EB1286ECE59C,Ноутбуки,"15.6"" Ноутбук Lenovo IdeaPad B5130 Intel Pentium N3700/4096/500/nVidia GeForce 920M 2Gb/DVD-RW/Win10"
4869,B9BA00151716F9F511DD0A7A204FEC82,Ноутбуки,"15.4"" Ноутбук DELL Inspiron 1520 (WXGA) T5450(1.66)/1024/160/NV8600/DVD-RW/WiFi/BT/MS Vista"
4870,B9EB001517C526F011DFE704886A9C4D,Ноутбуки,"13.3"" Ноутбук Apple MacBook Air (MC503RS/A)(WXGA+) SL9400(1.86)/2048/SSD 128/NV GT320M/WiFi/BT/Cam/Mac OS X 10.6 Snow Leopard"
4871,BA42001517557E4911DE6516F3CD1C24,Ноутбуки,"УЦЕНКА! 15.4"" Ноутбук Asus (X50Z/F5Z)(WXGA) AMD Athlon QL-60(1.9)/2048/160/DVD-SMulti/WiFi/Cam/Dos"
4872,BA5600155D03120211E4501E6789B638,Ноутбуки,"13.3"" Ультрабук Asus (UX32LA)(HD) i3 4010U(1.7)/4096/500/IntelHD4400/BT/Win8"
4873,BA5600155D03120211E453402F234B21,Ноутбуки,"17.3"" Ноутбук Asus (N750JK)(FHD) i7 4710HQ(2.5)/8192/1.5Tb+24 SSHD/NV GTX850M 4Gb/DVD-SMulti/WiFi/BT/Cam/Win8.1"
4874,BA5600155D03120211E457EA1ED64073,Ноутбуки,"15.6"" Ноутбук Acer E5-571G-50D4 (HD) i5 4210U(1.7)/6144/1Tb/NV 840M 2Gb/DVD-SMulti/WiFi/BT/Cam/Win8.1"
4875,BA5600155D03120211E457F12C681A75,Ноутбуки,"15.6"" Ноутбук Lenovo Z5070 (FHD) i5 4210U(1.7)/6144/1Tb/NV 840M 2Gb/DVD-SMulti/BT/Win8.1"
4876,BA5600155D03120211E45B51DEB37F6E,Ноутбуки,"15.6"" Ноутбук Lenovo Z5070 (FHD) i5 4210U(1.7)/4096/1Tb+8 SSHD/NV 840M 2Gb/DVD-SMulti/BT/Win8.1"
4877,BA57001517C526F011E11638ECE9699E,Ноутбуки,"13.3"" Ноутбук Asus (UX31E)(HD+) i7 2677M(1.8)/4096/SSD 256/Intel HD3000/WiFi/BT/Cam/MS Win7"
4878,BA8300151716F9F511DD22EE9340F2E0,Ноутбуки,"УЦЕНКА! 16"" Ноутбук Acer Aspire 6920G-6A3G25Bn (WXGA) T5750(2.0)/3072/250/ATi HD3650/DVD Blu-ray Combo/WiFi/BT/Cam/MS Vista - после ремонта в АСЦ; потертости"
4879,BABE0015174D250111DD7318F61499E0,Ноутбуки,"15.4"" Ноутбук Toshiba Satellite (A210-19D)(WXGA) AMDT64 X2 TL-62(2.1)/2048/200/DVD-SMulti/WiFi/BT (Уценка-после ремонта)"
4880,BADE001E6728A5A411E679580646413C,Ноутбуки,"17.3"" Ноутбук Lenovo 300-17ISK (HD+) i5 6200U(2.3)/4096/1Tb/AMD R5 M330 2Gb/Win10"
4881,BADE001E6728A5A411E6795806464164,Ноутбуки,"13.3"" Ультрабук Asus (UX330UA-FC020T)(FHD/IPS) i7 6500U(2.5)/8192/SSD 512/IntelHD/Win10/Gold"
4882,BADE001E6728A5A411E679580646418C,Ноутбуки,"14"" Ноутбук Lenovo ThinkPad T460 (FHD) i7 6600U/8192/SSD 256/IntelHD/Win10Pro+Win7Pro"
4883,BADE001E6728A5A411E67961DABE313E,Ноутбуки,"13.3"" Ноутбук Acer S5-371-50DF (FHD) i5 6200U(2.3)/8192/SSD 128/IntelHD/BT/Win10"
4884,BADE001E6728A5A411E67A15F157CCD5,Ноутбуки,"15.6"" Ноутбук Dell Precision 7510-9839 (FHD/IPS) Xeon E3 1505M/16384/1000+SSD 256/NV Quadro M2000M 4Gb/Win7Pro+Win10Pro"
4885,BADE001E6728A5A411E67A329B2EFF1B,Ноутбуки,"15.6"" Ноутбук ASUS X540SA-XX427T (HD) Pentium N3700/8192/1000/IntelHD/BT/Win10/Gold"
4886,BADE001E6728A5A411E67E0812012A40,Ноутбуки,"15.6"" Ноутбук Dell Latitude 5570-9709 (FHD) i5 6440HQ/8192/SSD 512/AMD R7 M370 2GB/BT/Win7Pro"
4887,BADE001E6728A5A411E67ECF2A3C1B8A,Ноутбуки,"15.6"" Ноутбук HP 15-ay515ur (HD) Pentium N3710/4096/500/IntelHD/Win10/Turquoise"
4888,BADE001E6728A5A411E67ECF2A3C1BB2,Ноутбуки,"15.6"" Ноутбук Lenovo 300-15IBR (HD) Pentium N3710(1.6)/2048/500/NV 920M/BT/Win10"
4889,BADE001E6728A5A411E68902527117F9,Ноутбуки,"15.6"" Ноутбук Asus (N552VW-FI191T) (QHD) i7 6700HQ(2.6)/8192/1Tb/NV GTX 960M 2GB/Blu-Ray/BT/Win10"
4890,BADE001E6728A5A411E689DF7D1C6C64,Ноутбуки,"13.3"" Ноутбуки HP Spectre Pro x360 G2 (FHD) i5 6200U(2.3)/8192/SSD 128/IntelHD/BT/Win10Pro"
4891,BAFA000C29B5C69611E27F0382F90888,Ноутбуки,"15.6"" Ноутбук Samsung NP700Z5C-S03RU (HD) i5 3210M(2.5)/6144/1Tb+8G mSATA/NV GT640M 1Gb/DVD-SMulti/WiFi/BT/Cam/Win8 "
4892,BAFA000C29B5C69611E2807942AD0704,Ноутбуки,"11.6"" Ноутбук Acer V5-171-53334G50ass (HD) i5 3337U(1.8)/4096/500/Intel HD3000/WiFi/BT/Cam/Win8"
4893,BAFA000C29B5C69611E2807942AD0718,Ноутбуки,"15.6"" Ноутбук Samsung NP370R5E-S07RU (HD) i5 3230M(2.6)/6144/750/AMD HD8750 1Gb/WiFi/BT/Cam/Win8/White"
4894,BB0100155D03120211E3E553CB14E9CF,Ноутбуки,"15.6"" Ноутбук MSI (CX61)(HD) i3 4000M(2.4)/4096/500/NV 820M 2Gb/DVD-SMulti/WiFi/BT/Cam/Dos"
4895,BB0100155D03120211E3E789C331EAC9,Ноутбуки,"17.3"" Ноутбук Lenovo G700 (HD+) Pentium 2020M(2.4)/4096/500/IntelHD/DVD-SMulti/WiFi/BT/Cam/Win8"
4896,BB07005056A615EF11E2E8FCBE85221D,Ноутбуки,"14"" Ноутбук Sony VAIO (SVE14A2V6RB)(HD) i5 3210M(2.5)/4096/500/AMD HD7670 1Gb/DVD-SMulti/WiFi/BT/Cam/MS Win8"
4897,BB40001E67B39F3311E6E1CBA8254CD2,Ноутбуки,"15.6"" Ноутбук MSI (GP62 7RD-292RU)(FHD) i7 7700HQ(2.8)/8192/1Tb/NV GTX 950M 2Gb/DVD/BT/Win10"
4898,BB40001E67B39F3311E6E1CBA8254CFA,Ноутбуки,"15.6"" Ноутбук Lenovo Yoga 510-15IKB (FHD/IPS/Touch) i3 7100U(2.4)/8192/1Tb/IntelHD/Win10"
4899,BB40001E67B39F3311E6E1D8BDA3C690,Ноутбуки,"15.6"" Ноутбук HP 250 G5 (HD) Celeron N3060/4096/500/IntelHD/DVD/Win10Pro"
4900,BB40001E67B39F3311E6E365ACF87FF4,Ноутбуки,"15.6"" Ноутбук Dell Inspiron 3567-7855 (HD) i3 6006U(2.0)/4096/500/IntelHD/DVD/Linux"
